"case","year","SFCO2_PgCperyr","SFCO2_FFF_PgCperyr","SFCO2_LND_PgCperyr","SFCO2_OCN_PgCperyr","TMCO2_PgC_avg","TMCO2_FFF_PgC_avg","TMCO2_LND_PgC_avg","TMCO2_OCN_PgC_avg","BURDENBC_PgC_avg","co2vmr_ppmv_avg","ch4vmr_ppmv_avg","co2vmr_PgC_avg","ch4vmr_PgC_avg","TMCO2_ppmv_avg"
"iesm45_coupled",2074,4.46965399973739,6.64869732063174,0.362844534584077,-2.5418878534558,1225.98528930881,1592.59516989015,551.571439208643,280.293323420109,5.45594566993069e-05,528.692051243509,1.71380633263214,1128.32921036994,3.65758808266093,574.449966766819
"iesm45_coupled",2075,3.23772183995773,6.49515839608169,-0.685702692574195,-2.57173386446635,1229.99550461346,1599.16655355501,551.598259422389,277.705334804135,5.41473394746708e-05,529.360499311788,1.70645164440554,1129.75580545356,3.64189178168624,576.329000772017
"iesm45_coupled",2076,2.94690195810439,6.40643088808324,-0.924007487480467,-2.53552144395217,1232.89932792038,1605.61697790955,550.58506892126,275.171924192257,5.31488880019948e-05,529.91425984983,1.69885002751381,1130.93763557405,3.62566848806039,577.689621667475
"iesm45_coupled",2077,1.80683141120499,6.31832316977082,-2.00700295946914,-2.50448879886209,1235.58058779431,1611.97928669538,549.446793853423,272.629150552498,5.0312315473627e-05,530.365850792282,1.69104002945722,1131.90141638049,3.60900046946724,578.945957823306
"iesm45_coupled",2078,3.14689950236446,6.23021543948031,-0.677887244041392,-2.40542869586837,1237.89059367593,1618.253487629,547.90080890543,270.210940383225,5.13381742487147e-05,530.732010748876,1.68316023352378,1132.68287124391,3.59218348895364,580.028338512124
"iesm45_coupled",2079,4.68762575533783,6.14210771682798,1.04671494623749,-2.50119691583921,1241.56143816906,1624.43958088524,547.815346174678,267.781154319326,5.06952368016783e-05,531.021187728793,1.67536801751582,1133.30002981975,3.5755534206282,581.748356293315
"iesm45_coupled",2080,1.22930381685268,6.0554060913048,-2.4510352697772,-2.37506701099274,1245.20272780358,1630.537588227,547.884664489889,265.255118413735,4.77664919765707e-05,531.236229924943,1.66774166036149,1133.75897069243,3.55927732658499,583.454525794513
"iesm45_coupled",2081,0.460084888780052,6.07264921733348,-3.49647158148638,-2.11609275195225,1245.35916795342,1636.60114404034,544.204383095956,263.028284183657,4.82661017393813e-05,531.411746329782,1.66040428608315,1134.13355602242,3.54361797686297,583.527827684558
"iesm45_coupled",2082,4.26061628133581,6.09088518489175,0.45549821135761,-2.28576711408024,1247.76464064273,1642.6829229901,542.6880689127,260.868291952253,4.93515752459995e-05,531.604888388472,1.65353146560884,1134.54575784399,3.52895007315502,584.654940479861
"iesm45_coupled",2083,5.25568312904762,6.10912115257319,1.65772658570714,-2.51116461394709,1252.96664164503,1648.78293792101,544.220917907472,258.437428931238,4.94765909041671e-05,531.832118116233,1.64715185755144,1135.03070922296,3.51533477838192,587.092399827011
